id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,show_logo_in_search,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,professional_roles,accept_incomplete_resumes,experience,employment,adv_response_url,is_adv_vacancy,branding
75697706,False,Junior Data Analyst,"{'id': '3529-3529-data', 'name': 'Сбер. Data Science'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Кутузовский проспект', 'building': '32к1', 'lat': 55.741338, 'lng': 37.531127, 'description': None, 'raw': 'Москва, Кутузовский проспект, 32к1', 'metro': {'station_name': 'Кутузовская', 'line_name': 'Филевская', 'station_id': '4.73', 'line_id': '4', 'lat': 55.740544, 'lng': 37.5341}, 'metro_stations': [{'station_name': 'Кутузовская', 'line_name': 'Филевская', 'station_id': '4.73', 'line_id': '4', 'lat': 55.740544, 'lng': 37.5341}, {'station_name': 'Кутузовская', 'line_name': 'МЦК', 'station_id': '95.536', 'line_id': '95', 'lat': 55.740833, 'lng': 37.533333}], 'id': '731097'}",,,2023-09-24T16:17:08+0300,2023-09-24T16:17:08+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=75697706,,,https://api.hh.ru/vacancies/75697706?host=hh.ru,https://hh.ru/vacancy/75697706,[],"{'id': '3529', 'name': 'СБЕР', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/5756157.png', '90': 'https://hhcdn.ru/employer-logo/5756156.png', 'original': 'https://hhcdn.ru/employer-logo-original/1033849.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Аналитический склад мышления, системный подход, опыт коммуникации. Опыт работы от года с данными: анализ, профилирование. Знание SQL (типы данных, операции...', 'responsibility': 'Анализ бизнес и функциональных требований к витринам данных. Анализ и профилирование данных систем-источников, подготовка прототипов витрин данных. '}",,,[],[],[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,
86058722,False,Junior Data Analyst/BI developer,"{'id': '3529-3529-data', 'name': 'Сбер. Data Science'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2023-09-24T16:17:10+0300,2023-09-24T16:17:10+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=86058722,True,,https://api.hh.ru/vacancies/86058722?host=hh.ru,https://hh.ru/vacancy/86058722,[],"{'id': '3529', 'name': 'СБЕР', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/5756157.png', '90': 'https://hhcdn.ru/employer-logo/5756156.png', 'original': 'https://hhcdn.ru/employer-logo-original/1033849.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'SQL - уверенное владение базовым синтаксисом, умение пользоваться оконными функциями. Опыт разработки в любом из BI-инструментов (Power BI, Tableau, SuperSet...', 'responsibility': 'Контроль качества/консистентности/своевременности обработки данных. Взаимодействие с бизнес-заказчиком и <highlighttext>аналитиком</highlighttext> по уточнению бизнес-требований к витринам данных.'}",,,[],[],[],False,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False,"{'type': 'MAKEUP', 'tariff': None}"
86388281,False,IT Analyst Intern / Стажер IT-аналитик,"{'id': '4949-4949-stud', 'name': '«Procter & Gamble», Студент'}",False,True,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 90000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2023-09-07T12:59:52+0300,2023-09-07T12:59:52+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=86388281,,,https://api.hh.ru/vacancies/86388281?host=hh.ru,https://hh.ru/vacancy/86388281,[],"{'id': '4949', 'name': 'Procter & Gamble', 'url': 'https://api.hh.ru/employers/4949', 'alternate_url': 'https://hh.ru/employer/4949', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/367861.jpg', '90': 'https://hhcdn.ru/employer-logo/1913702.jpeg', '240': 'https://hhcdn.ru/employer-logo/1913703.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4949', 'accredited_it_employer': False, 'trusted': True}","{'requirement': '3+ year students and recent graduates. No more than 2 years after graduation. Good command of English (Upper-Intermediate...', 'responsibility': 'Help to summarize <highlighttext>data</highlighttext> analysis requirements to conduct <highlighttext>data</highlighttext> application projects. Help other colleagues to acquire basic <highlighttext>data</highlighttext> analysis skills...'}",,,[],[],[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'probation', 'name': 'Стажировка'}",,False,
87265201,False,Аналитик портфелей ценных бумаг,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Правды', 'building': '6с1', 'lat': 55.784668, 'lng': 37.578603, 'description': None, 'raw': 'Москва, улица Правды, 6с1', 'metro': {'station_name': 'Белорусская', 'line_name': 'Замоскворецкая', 'station_id': '2.19', 'line_id': '2', 'lat': 55.777439, 'lng': 37.582107}, 'metro_stations': [{'station_name': 'Белорусская', 'line_name': 'Замоскворецкая', 'station_id': '2.19', 'line_id': '2', 'lat': 55.777439, 'lng': 37.582107}], 'id': '736812'}",,,2023-09-25T10:05:43+0300,2023-09-25T10:05:43+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=87265201,True,,https://api.hh.ru/vacancies/87265201?host=hh.ru,https://hh.ru/vacancy/87265201,[],"{'id': '47858', 'name': 'Центральный банк Российской Федерации', 'url': 'https://api.hh.ru/employers/47858', 'alternate_url': 'https://hh.ru/employer/47858', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/1056422.png', '90': 'https://hhcdn.ru/employer-logo/5846329.png', '240': 'https://hhcdn.ru/employer-logo/5846330.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=47858', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Навыки работы с информационными системами RU <highlighttext>Data</highlighttext>, Cbonds, СПАРК. Знание законодательства, регулирующего банковскую деятельность и рынок ценных бумаг, МСФО 13...', 'responsibility': 'Анализ портфелей ценных бумаг поднадзорных организаций. Анализ первичной документации, бухгалтерской, финансовой и статистической отчетности поднадзорных организаций. Определение качества вложений в...'}",,,[],[],[],False,"[{'id': '142', 'name': 'Экономист'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,"{'type': 'MAKEUP', 'tariff': None}"
86962769,False,UI/UX Дизайнер,"{'id': '3529-3529-it', 'name': 'Сбер. IT'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2023-09-20T10:11:22+0300,2023-09-20T10:11:22+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=86962769,True,,https://api.hh.ru/vacancies/86962769?host=hh.ru,https://hh.ru/vacancy/86962769,[],"{'id': '3529', 'name': 'СБЕР', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/5756157.png', '90': 'https://hhcdn.ru/employer-logo/5756156.png', 'original': 'https://hhcdn.ru/employer-logo-original/1033849.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Имеете опыт работы в роли UX/UI дизайнера (или DX инженера или UX-<highlighttext>аналитика</highlighttext>) от двух лет. Понимаете особенности дизайна...', 'responsibility': 'Создавать кликабельные прототипы в pixso (figma) и подготавливать макеты для разработки. Совместно с <highlighttext>аналитиком</highlighttext> и разработчиками прорабатывать дизайн-решения по...'}",,,[],[],[],False,"[{'id': '34', 'name': 'Дизайнер, художник'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,"{'type': 'MAKEUP', 'tariff': None}"
87289697,False,Старший аналитик данных,"{'id': 'severstal-6041-it', 'name': 'Северсталь. IT & Digital'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2023-09-25T14:40:23+0300,2023-09-25T14:40:23+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=87289697,True,,https://api.hh.ru/vacancies/87289697?host=hh.ru,https://hh.ru/vacancy/87289697,[],"{'id': '6041', 'name': 'Северсталь', 'url': 'https://api.hh.ru/employers/6041', 'alternate_url': 'https://hh.ru/employer/6041', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3647531.png', '240': 'https://hhcdn.ru/employer-logo/3647532.png', 'original': 'https://hhcdn.ru/employer-logo-original/801661.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=6041', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Знания Python со стандартными DS пакетами (numpy, pandas, scikit-learn, xgboost/lightgbm). Знания технологии Big <highlighttext>Data</highlighttext> (Hadoop, Hive, Spark). ', 'responsibility': 'Собирать данные из внутренних баз данных и работать с внешними источниками информации. Применять анализ данных и алгоритмы машинного обучения для...'}",,,[],[],[],False,"[{'id': '165', 'name': 'Дата-сайентист'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,"{'type': 'MAKEUP', 'tariff': None}"
87149534,False,QA Engineer,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Поклонная улица', 'building': '3к3', 'lat': 55.736463, 'lng': 37.53261, 'description': None, 'raw': 'Москва, Поклонная улица, 3к3', 'metro': None, 'metro_stations': [], 'id': '2197323'}",,,2023-09-21T12:30:06+0300,2023-09-21T12:30:06+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=87149534,True,,https://api.hh.ru/vacancies/87149534?host=hh.ru,https://hh.ru/vacancy/87149534,[],"{'id': '1320790', 'name': 'АБК', 'url': 'https://api.hh.ru/employers/1320790', 'alternate_url': 'https://hh.ru/employer/1320790', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/1147441.png', '240': 'https://hhcdn.ru/employer-logo/6210330.png', '90': 'https://hhcdn.ru/employer-logo/6210329.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1320790', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Опыт работы в области тестирования ПО от 3 лет. Уверенные знания методологий процесса разработки и тестирования ПО. Опыт тестирования web...', 'responsibility': 'Проводить функциональное, интеграционное, регрессионное, нефункциональное, smoke-тестирование и e2e тестирование. Разрабатывать и соблюдать методологию тестирования (тест-кейсы, тест...'}",,,[],[],[],False,"[{'id': '124', 'name': 'Тестировщик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,"{'type': 'MAKEUP', 'tariff': None}"
86189617,False,Data analyst / Аналитик данных,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2023-09-04T11:37:03+0300,2023-09-04T11:37:03+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=86189617,True,,https://api.hh.ru/vacancies/86189617?host=hh.ru,https://hh.ru/vacancy/86189617,[],"{'id': '9352463', 'name': 'X5 Tech', 'url': 'https://api.hh.ru/employers/9352463', 'alternate_url': 'https://hh.ru/employer/9352463', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/1076836.jpg', '240': 'https://hhcdn.ru/employer-logo/5927974.jpeg', '90': 'https://hhcdn.ru/employer-logo/5927973.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9352463', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Использование актуальных технологий, взаимодействие с крутыми специалистами, встречи для обмена опытом с коллегами и не только. Знание языка python. ', 'responsibility': 'Х5 Технологии — это отдельная бизнес-единица Х5 Group, которая отвечает за создание комплексных цифровых решений для бизнес-единиц...'}",,,[],[],[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,"{'type': 'MAKEUP', 'tariff': None}"
87143873,False,Продуктовый аналитик | Product Analyst,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2023-09-21T11:42:37+0300,2023-09-21T11:42:37+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=87143873,,,https://api.hh.ru/vacancies/87143873?host=hh.ru,https://hh.ru/vacancy/87143873,[],"{'id': '53368', 'name': 'Innovative People', 'url': 'https://api.hh.ru/employers/53368', 'alternate_url': 'https://hh.ru/employer/53368', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/1879387.png', '90': 'https://hhcdn.ru/employer-logo/1879386.png', 'original': 'https://hhcdn.ru/employer-logo-original/359281.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=53368', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы с системами визуализации (Power BI, Tableau, Datalens, Superset, Google <highlighttext>Data</highlighttext> Studio, QlikView/QlikSense). Опыт построения автоматизированной отчетности: от...', 'responsibility': 'Активно участвовать в разметке действий пользователей для системы продуктовой <highlighttext>аналитики</highlighttext>, в т.ч. взаимодействовать с продуктовыми командами в рамках этого...'}",,,[],[],[],False,"[{'id': '164', 'name': 'Продуктовый аналитик'}]",True,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,
86662814,False,Младший аналитик,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': None, 'to': 60000, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2023-09-13T12:32:05+0300,2023-09-13T12:32:05+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=86662814,True,,https://api.hh.ru/vacancies/86662814?host=hh.ru,https://hh.ru/vacancy/86662814,[],"{'id': '1038532', 'name': 'SOKOLOV', 'url': 'https://api.hh.ru/employers/1038532', 'alternate_url': 'https://hh.ru/employer/1038532', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/5499121.png', '90': 'https://hhcdn.ru/employer-logo/5499120.png', 'original': 'https://hhcdn.ru/employer-logo-original/969776.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1038532', 'accredited_it_employer': False, 'trusted': True}","{'requirement': '...<highlighttext>аналитика</highlighttext> в крупных компаниях (от 500 человек) в коммерческом отделе, отделе маркетинга (кроме веб-<highlighttext>аналитика</highlighttext>), отделе клиентского сервиса, отделе <highlighttext>Data</highlighttext>...', 'responsibility': 'Прием и обработка первичных данных-анкет, полученных от ""тайных покупателей"" и из автоматической системы оценки качества обслуживания. Проверка данных, содержащихся...'}",,,[],[],[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,"{'type': 'MAKEUP', 'tariff': None}"
86348464,False,Маркетолог // Бренд-менеджер // PR,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 150000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Стремянный переулок', 'building': '26', 'lat': 55.727582, 'lng': 37.630203, 'description': None, 'raw': 'Москва, Стремянный переулок, 26', 'metro': {'station_name': 'Павелецкая', 'line_name': 'Замоскворецкая', 'station_id': '2.101', 'line_id': '2', 'lat': 55.729741, 'lng': 37.638693}, 'metro_stations': [{'station_name': 'Павелецкая', 'line_name': 'Замоскворецкая', 'station_id': '2.101', 'line_id': '2', 'lat': 55.729741, 'lng': 37.638693}, {'station_name': 'Павелецкая', 'line_name': 'Кольцевая', 'station_id': '5.102', 'line_id': '5', 'lat': 55.731414, 'lng': 37.636294}, {'station_name': 'Серпуховская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.37', 'line_id': '9', 'lat': 55.726548, 'lng': 37.624792}], 'id': '4902766'}",,,2023-09-24T17:21:16+0300,2023-09-24T17:21:16+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=86348464,True,,https://api.hh.ru/vacancies/86348464?host=hh.ru,https://hh.ru/vacancy/86348464,[],"{'id': '5069114', 'name': 'World Vision', 'url': 'https://api.hh.ru/employers/5069114', 'alternate_url': 'https://hh.ru/employer/5069114', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/1060961.jpg', '90': 'https://hhcdn.ru/employer-logo/5864477.jpeg', '240': 'https://hhcdn.ru/employer-logo/5864478.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5069114', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование/профильные курсы в области маркетинга. Опыт работы в агентствах. Опыт работы с онлайн и офлайн источниками. ', 'responsibility': 'Аудит входящего потока лидов ( с <highlighttext>аналитикой</highlighttext>). Планирование и внедрение механик по развитию и управлению имиджем бренда. Обновление цен на сайте...'}",,,[],[],[],False,"[{'id': '71', 'name': 'Менеджер по работе с партнерами'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,"{'type': 'CONSTRUCTOR', 'tariff': 'BASIC'}"
85040102,False,Бизнес-аналитик (junior),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': None, 'to': 91000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Малый Конюшковский переулок', 'building': '2', 'lat': 55.75824, 'lng': 37.580193, 'description': None, 'raw': 'Москва, Малый Конюшковский переулок, 2', 'metro': None, 'metro_stations': [], 'id': '3171552'}",,,2023-09-18T10:43:32+0300,2023-09-18T10:43:32+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=85040102,,,https://api.hh.ru/vacancies/85040102?host=hh.ru,https://hh.ru/vacancy/85040102,[],"{'id': '3600774', 'name': 'Платформа Национальной Технологической Инициативы', 'url': 'https://api.hh.ru/employers/3600774', 'alternate_url': 'https://hh.ru/employer/3600774', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/1011512.jpg', '90': 'https://hhcdn.ru/employer-logo/5666820.jpeg', '240': 'https://hhcdn.ru/employer-logo/5666821.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3600774', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Умение работать с Microsoft Power BI, Tableau, Python, Grafana, Yandex <highlighttext>Data</highlighttext> Lens или аналогичные инструменты будет преимуществом. Аналитический склад ума...', 'responsibility': 'Сбором и анализом требований от стейкхолдеров, выявлением их потребностей и целей. Разработкой и написанием технических заданий (ТЗ), программ и методик...'}",,,[],[],[],False,"[{'id': '150', 'name': 'Бизнес-аналитик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,
86678786,False,Офис-менеджер,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 75000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Мантулинская улица', 'building': '7с3', 'lat': 55.755257, 'lng': 37.546471, 'description': None, 'raw': 'Москва, Мантулинская улица, 7с3', 'metro': {'station_name': 'Выставочная', 'line_name': 'Филевская', 'station_id': '4.172', 'line_id': '4', 'lat': 55.750243, 'lng': 37.542641}, 'metro_stations': [{'station_name': 'Выставочная', 'line_name': 'Филевская', 'station_id': '4.172', 'line_id': '4', 'lat': 55.750243, 'lng': 37.542641}, {'station_name': 'Деловой центр', 'line_name': 'Большая кольцевая линия', 'station_id': '97.603', 'line_id': '97', 'lat': 55.7491, 'lng': 37.5395}, {'station_name': 'Деловой центр', 'line_name': 'Солнцевская', 'station_id': '133.468', 'line_id': '133', 'lat': 55.7491, 'lng': 37.5395}], 'id': '5684562'}",,,2023-09-13T15:41:20+0300,2023-09-13T15:41:20+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=86678786,,,https://api.hh.ru/vacancies/86678786?host=hh.ru,https://hh.ru/vacancy/86678786,[],"{'id': '1959134', 'name': 'Профилум', 'url': 'https://api.hh.ru/employers/1959134', 'alternate_url': 'https://hh.ru/employer/1959134', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2308857.jpeg', '90': 'https://hhcdn.ru/employer-logo/2308856.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/466750.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1959134', 'accredited_it_employer': False, 'trusted': True}","{'requirement': None, 'responsibility': 'Обеспечивать жизнедеятельность офиса : закупка канцелярии и иных товаров, обеспечение надлежащего состояния оргтехники/мебели; корреспонденция; прием звонков). Формирование графика руководителя и...'}",,,[],[],[],False,"[{'id': '110', 'name': 'Секретарь, помощник руководителя, ассистент'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,
85635613,False,Интернет-маркетолог (in-house),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 100000, 'to': 140000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': None, 'street': None, 'building': None, 'lat': None, 'lng': None, 'description': None, 'raw': None, 'metro': {'station_name': 'Кунцевская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.69', 'line_id': '3', 'lat': 55.730673, 'lng': 37.446522}, 'metro_stations': [{'station_name': 'Кунцевская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.69', 'line_id': '3', 'lat': 55.730673, 'lng': 37.446522}, {'station_name': 'Кунцевская', 'line_name': 'Филевская', 'station_id': '4.471', 'line_id': '4', 'lat': 55.730815, 'lng': 37.446754}, {'station_name': 'Славянский бульвар', 'line_name': 'Арбатско-Покровская', 'station_id': '3.176', 'line_id': '3', 'lat': 55.729542, 'lng': 37.470973}], 'id': '596552'}",,,2023-09-12T13:23:25+0300,2023-09-12T13:23:25+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=85635613,,,https://api.hh.ru/vacancies/85635613?host=hh.ru,https://hh.ru/vacancy/85635613,[],"{'id': '16233', 'name': 'Ашманов и партнеры', 'url': 'https://api.hh.ru/employers/16233', 'alternate_url': 'https://hh.ru/employer/16233', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/228664.jpg', '90': 'https://hhcdn.ru/employer-logo/457460.jpeg', '240': 'https://hhcdn.ru/employer-logo/457461.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=16233', 'accredited_it_employer': False, 'trusted': True}","{'requirement': '...перечисленных каналов - будет плюсом. Опыт CRM-маркетинга. Сильные аналитические навыки, <highlighttext>data</highlighttext>-driven подход. Опыт использования инструментов веб-<highlighttext>аналитики</highlighttext>. Самоорганизованность, ответственность.', 'responsibility': 'Обеспечение выполнения плана по лидам. Управление каналами привлечения лидов, медиапланирование, тестирование новых каналов, инструментов и гипотез. Внедрение CRM-маркетинга. '}",,,[],[],[],False,"[{'id': '68', 'name': 'Менеджер по маркетингу, интернет-маркетолог'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,
86684755,False,Python ML Developer | Data scientist | analyst | AI - разработчик,,False,True,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2023-09-13T17:14:40+0300,2023-09-13T17:14:40+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=86684755,,,https://api.hh.ru/vacancies/86684755?host=hh.ru,https://hh.ru/vacancy/86684755,[],"{'id': '3280', 'name': 'ТехноНИКОЛЬ', 'url': 'https://api.hh.ru/employers/3280', 'alternate_url': 'https://hh.ru/employer/3280', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/1827307.jpeg', '90': 'https://hhcdn.ru/employer-logo/1827306.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/346260.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3280', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Наличие необходимого коммерческого опыта создания и запуска продукта.', 'responsibility': 'Самостоятельно или с привлечением команды создать готовый продукт.'}",,,"[{'id': 'only_saturday_and_sunday', 'name': 'Работа только по\xa0сб\xa0и\xa0вс'}]","[{'id': 'from_four_to_six_hours_in_a_day', 'name': 'Можно работать сменами по\xa04–6 часов в\xa0день'}]","[{'id': 'start_after_sixteen', 'name': 'Можно начинать работать после 16:00'}]",True,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'project', 'name': 'Проектная работа'}",,False,
86560642,False,Аналитик данных \ Data Analyst (Tableau),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2023-09-11T16:45:09+0300,2023-09-11T16:45:09+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=86560642,,,https://api.hh.ru/vacancies/86560642?host=hh.ru,https://hh.ru/vacancy/86560642,[],"{'id': '833155', 'name': 'Finbridge', 'url': 'https://api.hh.ru/employers/833155', 'alternate_url': 'https://hh.ru/employer/833155', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/4270964.png', '240': 'https://hhcdn.ru/employer-logo/4270965.png', 'original': 'https://hhcdn.ru/employer-logo-original/957609.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=833155', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы с Tableau от 1 года. Свободное владение SQL (умение писать сложные запросы). Умение быстро разбираться в новых бизнес...', 'responsibility': 'Исполнение проектов по разработке отчетов, дашбордов в программном решении Tableau. Взаимодействие с заказчиком по уточнению требований, анализ требований и предложение...'}",,,[],[],[],False,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,
